cpu 0 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 0 siblings 0 1 -1 -1
cpu 1 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 1 siblings 0 1 -1 -1
cpu 2 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 0 siblings 2 3 -1 -1
cpu 3 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 1 siblings 2 3 -1 -1
cpu 4 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 0 siblings 4 5 -1 -1
cpu 5 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 1 siblings 4 5 -1 -1
cpu 6 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 0 siblings 6 7 -1 -1
cpu 7 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 1 siblings 6 7 -1 -1
cpu 8 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 0 siblings 8 9 -1 -1
cpu 9 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 1 siblings 8 9 -1 -1
cpu 10 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 0 siblings 10 11 -1 -1
cpu 11 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 1 siblings 10 11 -1 -1
cpu 12 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 0 siblings 12 13 -1 -1
cpu 13 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 1 siblings 12 13 -1 -1
cpu 14 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 0 siblings 14 15 -1 -1
cpu 15 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 1 siblings 14 15 -1 -1
cpu 16 pkg 0 die 0 l3 0 node 0 lnode 0 core 32 ht_id 0 siblings 16 -1 -1 -1
cpu 17 pkg 0 die 0 l3 0 node 0 lnode 0 core 33 ht_id 0 siblings 17 -1 -1 -1
cpu 18 pkg 0 die 0 l3 0 node 0 lnode 0 core 34 ht_id 0 siblings 18 -1 -1 -1
cpu 19 pkg 0 die 0 l3 0 node 0 lnode 0 core 35 ht_id 0 siblings 19 -1 -1 -1
cpu 20 pkg 0 die 0 l3 0 node 0 lnode 0 core 36 ht_id 0 siblings 20 -1 -1 -1
cpu 21 pkg 0 die 0 l3 0 node 0 lnode 0 core 37 ht_id 0 siblings 21 -1 -1 -1
cpu 22 pkg 0 die 0 l3 0 node 0 lnode 0 core 38 ht_id 0 siblings 22 -1 -1 -1
cpu 23 pkg 0 die 0 l3 0 node 0 lnode 0 core 39 ht_id 0 siblings 23 -1 -1 -1
Time_Of_Day_Seconds	Busy%	Bzy_MHz	PkgTmp	PkgWatt	CorWatt
1788466886.671338	19.65	3179	70	45.53	35.63
1788466886.772036	14.48	2522	65	29.85	20.39
1788466886.872621	19.39	3075	69	41.77	32.07
1788466886.973002	19.40	2779	68	37.42	27.74
1788466887.073445	14.54	3166	71	41.30	31.66
1788466887.174077	19.04	3260	66	44.40	34.78
1788466887.274854	14.15	2043	66	23.57	14.07
1788466887.375217	19.22	2913	67	36.54	26.94
1788466887.475696	19.33	3118	67	41.58	31.98
1788466887.576304	14.59	3211	65	42.58	32.91
1788466887.677355	19.16	2869	65	36.64	27.02
1788466887.778608	15.70	2756	66	33.55	24.07
1788466887.879266	19.26	3431	70	48.71	38.87
1788466887.979807	14.32	2504	65	30.52	20.88
1788466888.080343	19.18	3113	68	42.75	33.11
1788466888.180904	15.95	2183	66	25.24	15.65
1788466888.281715	13.99	2071	65	23.51	14.06
1788466888.382488	19.90	2290	66	27.08	17.48
1788466888.483073	19.56	2929	68	37.51	27.86
1788466888.583663	14.55	2878	68	35.91	26.37
1788466888.684149	19.08	3305	71	46.13	36.37
1788466888.784624	19.36	3219	68	44.58	34.93
1788466888.886107	15.22	3215	67	42.37	32.80
1788466888.986646	21.42	3346	68	48.33	38.52
1788466889.087345	15.69	2955	68	38.86	29.21
1788466889.188145	17.70	2792	65	33.40	23.80
1788466889.288689	19.38	2878	67	37.85	28.29
1788466889.389117	19.06	3016	67	39.36	29.65
1788466889.489683	14.54	2503	66	30.69	21.10
1788466889.590165	19.29	3332	70	45.52	35.86
1788466889.690620	19.60	2950	70	38.71	29.08
1788466889.795375	17.35	3346	69	45.00	35.64
1788466889.896235	16.38	2950	65	39.85	29.75
1788466889.996705	19.63	2771	67	37.21	27.51
1788466890.097370	19.50	3242	70	46.04	36.37
1788466890.197984	15.41	2954	66	37.65	27.97
1788466890.298499	19.23	2761	65	33.53	23.92
1788466890.401398	16.81	2134	65	24.57	15.20
1788466890.502052	17.24	2570	65	32.91	23.09
1788466890.602569	19.39	3249	67	42.75	33.15
1788466890.703458	19.47	3081	68	42.29	32.62
1788466890.804105	14.62	3143	67	41.18	31.52
1788466890.904603	19.13	3314	69	45.58	35.86
1788466891.005030	14.56	2918	68	37.02	27.43
1788466891.105913	14.14	2245	65	25.90	16.49
1788466891.206550	14.41	2424	68	28.69	19.13
1788466891.307354	20.55	2822	69	36.94	27.32
1788466891.407809	14.58	2978	68	38.36	28.70
1788466891.508418	19.25	3350	69	45.44	35.82
1788466891.608794	19.31	3235	69	42.65	32.93
1788466891.712389	16.47	2739	65	35.28	25.97
1788466891.812892	17.58	2608	70	32.95	23.02
1788466891.913430	20.01	2938	69	40.65	31.02
1788466892.015774	15.48	2924	67	36.01	26.60
1788466892.116290	18.29	3178	68	43.32	33.41
1788466892.216655	19.46	2648	70	33.67	24.11
1788466892.317090	14.55	3168	68	41.80	32.09
1788466892.417635	20.67	3293	70	45.44	35.80
1788466892.518284	14.67	2834	65	35.86	26.24
1788466892.618678	19.43	2812	70	35.79	26.23
1788466892.720519	15.66	2589	68	30.72	21.22
1788466892.821082	14.22	2812	65	32.15	22.45
1788466892.921807	19.27	3127	70	42.09	32.47
1788466893.022228	19.31	3382	69	46.65	36.92
1788466893.123002	14.67	2863	67	35.71	26.23
1788466893.223559	19.48	2714	65	33.06	23.44
1788466893.324235	19.46	2966	65	38.94	29.31
1788466893.424850	15.68	2380	65	29.04	19.49
1788466893.525777	19.95	3043	66	40.98	31.41
1788466893.627742	18.55	2540	66	29.33	19.80
1788466893.728305	15.42	3050	66	39.61	29.85
1788466893.828888	19.56	3152	66	42.32	32.63
1788466893.929390	18.78	2742	66	31.98	22.39
1788466894.029784	14.40	3529	71	47.75	38.00
1788466894.130403	18.84	3109	65	39.85	30.21
1788466894.230848	19.55	2908	70	37.51	27.83
1788466894.332624	18.23	2925	66	37.64	28.18
1788466894.433314	15.74	3210	67	42.68	32.86
1788466894.533895	19.14	3241	68	43.45	33.79
1788466894.634442	19.66	2692	69	35.04	25.42
1788466894.734907	15.65	3414	68	46.03	36.31
1788466894.835876	19.14	3018	65	39.16	29.65
1788466894.940780	18.52	2656	67	31.90	22.32
1788466895.041388	15.11	3384	69	45.84	36.13
1788466895.141974	19.16	3219	71	45.55	35.83
1788466895.242478	19.40	3177	70	43.81	34.18
1788466895.344433	15.08	3180	67	41.43	31.93
1788466895.445013	18.96	3065	65	40.84	31.07
1788466895.545625	19.53	2662	67	32.16	22.64
1788466895.647725	15.96	3065	68	39.00	29.52
1788466895.748397	19.35	3208	67	43.97	34.07
1788466895.849389	18.48	2741	69	33.06	23.53
1788466895.950043	15.60	3167	70	41.97	32.20
1788466896.050488	19.52	2958	66	38.50	28.87
1788466896.151005	19.65	2686	68	36.00	26.34
1788466896.251533	14.53	3417	68	45.70	36.04
1788466896.352238	18.97	3291	68	45.55	35.83
1788466896.452773	19.25	2939	65	36.60	27.03
1788466896.554976	16.12	3035	70	37.88	28.35
1788466896.655587	17.33	3274	68	44.82	35.01
1788466896.756191	19.19	3187	66	43.08	33.37
1788466896.857093	19.84	2686	67	34.72	25.10
1788466896.957710	15.75	3011	66	37.84	28.28
1788466897.058074	19.35	2617	70	33.53	23.87
1788466897.162572	15.31	2852	66	35.07	25.90
1788466897.263142	18.49	2801	65	37.50	27.52
1788466897.364990	8.83	3040	64	28.66	19.26
1788466897.465622	9.48	2244	64	17.85	8.55
1788466897.566250	14.57	2418	64	28.59	19.10
1788466897.666626	19.57	2586	68	34.11	24.43
1788466897.767345	14.57	2760	65	34.16	24.63
1788466897.868178	19.37	2863	65	37.85	28.18
1788466897.968838	19.37	3002	69	37.73	28.07
1788466898.069322	15.19	3401	69	45.66	35.96
1788466898.169773	18.98	3340	68	46.55	36.77
1788466898.270245	19.01	3268	66	43.68	34.10
1788466898.370731	14.44	3440	70	46.71	36.93
1788466898.471101	19.01	3429	67	46.09	36.42
1788466898.571713	19.05	3362	67	46.91	37.18
1788466898.672641	18.05	2652	65	34.83	25.30
1788466898.773438	15.96	3093	66	40.88	31.22
1788466898.873898	18.90	3152	68	40.82	31.15
1788466898.974527	19.43	3213	68	44.90	35.29
1788466899.075121	15.73	2703	66	34.68	25.07
1788466899.175639	19.59	3343	73	47.17	37.43
1788466899.277576	19.15	3359	71	46.55	37.04
1788466899.378165	14.27	3041	65	39.82	30.07
1788466899.478566	19.16	3071	69	42.35	32.76
1788466899.579021	19.69	3080	68	41.86	32.11
1788466899.679576	14.54	3000	65	38.70	29.12
1788466899.780231	19.18	2869	65	36.75	27.09
1788466899.882350	16.96	3336	70	43.73	34.15
1788466899.982878	16.49	3516	69	49.00	39.11
1788466900.083269	18.92	3509	73	48.20	38.54
1788466900.183940	14.59	3403	69	46.01	36.30
1788466900.284339	20.85	3350	73	47.49	37.79
1788466900.384847	14.41	3443	71	46.65	36.90
1788466900.485297	19.04	3376	69	47.64	37.86
1788466900.585795	19.22	3152	68	42.39	32.74
1788466900.686333	14.42	3267	68	43.13	33.52
1788466900.787044	19.14	3227	67	43.70	34.00
1788466900.887690	17.36	3373	68	46.52	36.80
1788466900.988386	16.56	3320	68	45.89	36.24
1788466901.088810	19.09	3042	68	43.71	33.98
1788466901.189347	14.44	2702	69	33.36	23.85
1788466901.289891	19.14	3429	71	47.10	37.41
1788466901.390422	19.25	3274	69	46.94	37.21
1788466901.491188	15.47	3306	68	44.02	34.38
1788466901.591832	19.24	3304	71	44.73	35.02
1788466901.695671	18.15	3007	69	37.97	28.62
1788466901.796258	14.89	2945	70	39.06	29.10
1788466901.896609	18.76	3454	69	48.07	38.25
1788466901.997726	18.89	2955	66	38.73	29.21
1788466902.102205	16.58	2467	67	28.18	18.90
1788466902.203179	17.36	3315	68	46.14	36.06
1788466902.303620	19.23	3028	68	40.86	31.14
1788466902.404335	19.86	2924	68	38.11	28.46
1788466902.505225	14.47	3129	68	41.52	31.77
1788466902.605707	20.71	3261	71	43.62	33.86
1788466902.706526	14.49	2719	66	34.09	24.54
1788466902.807156	19.57	2577	71	33.19	23.58
1788466902.907708	19.33	3311	69	46.79	37.04
1788466903.008449	16.02	3152	66	42.50	32.90
1788466903.108993	17.85	3218	70	43.68	33.95
1788466903.209618	19.19	3058	68	40.54	30.85
1788466903.310125	19.09	2941	69	36.43	26.87
1788466903.410697	14.70	3157	69	41.49	31.81
1788466903.511182	19.21	3215	69	43.45	33.83
1788466903.611734	14.48	3236	69	43.08	33.34
1788466903.712945	14.63	2814	68	34.95	25.40
1788466903.813598	18.77	2971	70	37.69	27.93
1788466903.913948	15.51	3008	69	38.56	28.91
1788466904.014487	19.35	3035	68	40.02	30.30
1788466904.115457	17.70	3356	67	45.54	35.91
1788466904.216059	16.01	3017	67	39.00	29.34
1788466904.316842	19.39	3130	68	41.73	32.04
1788466904.417726	19.28	2740	68	35.79	26.15
1788466904.518284	14.52	2273	65	26.08	16.60
1788466904.618844	19.34	3098	68	42.23	32.48
1788466904.719250	19.45	2973	67	38.75	29.16
1788466904.821550	17.88	3191	68	41.63	32.10
1788466904.922106	15.68	3377	69	46.05	36.22
1788466905.022579	20.58	3334	68	48.18	38.51
1788466905.123049	14.68	2940	67	37.79	28.13
1788466905.223687	19.12	3262	71	45.78	36.07
1788466905.324190	19.29	3211	69	44.04	34.41
1788466905.427123	17.74	2753	66	33.49	24.07
1788466905.527570	16.41	2863	69	38.67	28.81
1788466905.628288	19.37	3075	68	40.83	31.21
1788466905.728750	19.50	3095	68	42.08	32.36
1788466905.829481	14.58	2703	65	33.90	24.27
1788466905.930288	19.15	2884	66	38.10	28.53
1788466906.030833	19.21	3067	71	42.60	32.86
1788466906.132717	13.61	2476	65	27.76	18.26
1788466906.233303	17.98	3222	70	44.98	35.18
1788466906.334592	19.58	3226	69	44.32	34.61
1788466906.435182	14.46	3504	70	47.03	37.32
1788466906.535581	19.19	3506	69	49.17	39.34
1788466906.636145	19.41	3133	67	43.35	33.71
1788466906.736859	14.97	3014	67	38.96	29.28
1788466906.837603	18.70	2834	66	35.64	26.00
1788466906.937978	19.32	2721	67	35.77	26.15
1788466907.039776	17.69	2772	65	35.55	26.01
1788466907.140506	16.24	2192	65	26.12	16.56
1788466907.241435	19.76	3035	70	38.73	29.10
1788466907.341901	14.52	2754	65	34.92	25.31
1788466907.442555	19.41	2749	66	36.04	26.41
1788466907.543227	19.68	2205	65	27.07	17.59
1788466907.643924	14.59	2588	66	31.63	22.04
1788466907.744402	19.48	3299	68	44.11	34.39
1788466907.845098	19.44	3136	66	40.65	31.04
1788466907.945564	14.33	2654	65	33.00	23.37
1788466908.046305	19.16	2649	65	30.74	21.23
1788466908.147178	19.74	2242	65	28.14	18.56
1788466908.248075	14.16	2077	64	23.62	14.11
1788466908.348504	21.41	2383	67	29.79	20.17
1788466908.448954	14.80	2702	70	32.80	23.28
1788466908.549668	19.20	3319	66	45.54	35.82
1788466908.650156	19.54	2921	69	39.41	29.83
1788466908.751027	15.13	3115	68	39.93	30.43
1788466908.851581	18.86	2989	68	38.56	28.81
1788466908.952300	19.20	3208	66	43.53	33.93
1788466909.056754	18.48	2459	68	27.76	18.58
1788466909.157521	15.31	2748	65	35.47	25.61
1788466909.258079	14.07	2638	70	32.48	22.86
1788466909.358769	14.62	2916	65	36.92	27.31
1788466909.459297	20.31	2903	68	37.75	28.22
1788466909.560150	14.40	2329	65	27.67	18.12
1788466909.660754	18.91	2435	64	29.75	20.12
1788466909.761381	14.34	2342	65	27.11	17.65
1788466909.862111	19.49	2857	70	38.06	28.48
1788466909.962868	19.35	2569	66	32.36	22.70
1788466910.063580	14.59	2751	68	33.71	24.18
1788466910.164295	19.29	2969	66	39.13	29.47
1788466910.267750	16.20	2568	66	29.63	20.20
1788466910.368261	17.43	3012	66	39.46	29.71
1788466910.468993	19.04	2658	65	33.57	23.96
1788466910.569426	14.52	2435	69	28.27	18.81
1788466910.670072	20.94	2866	70	39.60	29.93
1788466910.770458	14.55	3316	68	43.93	34.30
1788466910.871224	19.21	3233	66	43.31	33.67
1788466910.972105	12.64	2466	65	27.89	18.36
1788466911.072910	18.26	2792	68	35.41	25.79
1788466911.173678	19.37	2654	65	35.15	25.55
1788466911.274338	14.34	2931	69	36.72	27.20
1788466911.374706	18.79	3462	70	47.41	37.68
1788466911.475658	18.52	2998	65	38.37	28.86
1788466911.579541	18.70	2561	68	30.38	21.04
1788466911.680130	15.16	3435	68	47.33	37.33
1788466911.780613	21.04	3201	68	43.86	34.19
1788466911.881475	14.48	2736	65	34.78	25.18
1788466911.981999	19.32	2980	70	40.92	31.22
1788466912.082730	19.08	3327	67	44.19	34.57
1788466912.185376	19.10	3094	68	38.96	29.46
1788466912.285918	14.79	3439	70	47.57	37.65
1788466912.386404	19.43	3166	66	43.75	34.10
1788466912.486895	19.39	3292	68	45.94	36.15
1788466912.587549	17.74	3255	69	43.41	33.80
1788466912.687989	15.90	3475	70	47.07	37.37
1788466912.788770	19.46	3194	68	44.46	34.70
1788466912.889286	19.75	2911	68	37.69	28.08
1788466912.989879	15.62	3142	66	41.35	31.66
1788466913.090483	19.14	2541	68	32.06	22.53
1788466913.191924	17.29	3159	68	43.03	33.41
1788466913.292422	16.49	3248	68	43.70	33.95
1788466913.393037	19.44	3143	66	42.99	33.35
1788466913.493735	19.12	2508	68	29.10	19.57
1788466913.594087	14.37	2839	67	35.86	26.20
1788466913.694754	19.03	2748	68	32.57	22.94
1788466913.795383	19.46	3082	66	40.87	31.31
1788466913.897785	17.86	2614	69	32.11	22.62
1788466913.998400	15.54	2661	65	34.48	24.73
1788466914.098854	20.69	3432	68	48.32	38.56
1788466914.199442	14.35	2520	65	31.00	21.47
1788466914.300110	19.57	2582	65	33.70	24.05
1788466914.400569	19.22	2788	70	35.01	25.37
1788466914.501718	14.70	2957	65	37.90	28.37
1788466914.602084	19.25	2970	68	40.06	30.38
1788466914.703046	19.22	3301	68	45.98	36.27
1788466914.803535	14.61	3261	70	43.51	33.82
1788466914.904084	14.61	2675	68	33.06	23.52
1788466915.004888	14.46	2560	65	31.53	21.97
1788466915.105423	14.56	2539	70	29.99	20.52
1788466915.206024	20.38	3236	70	44.68	35.02
1788466915.306767	14.72	3283	66	43.66	33.99
1788466915.407149	19.48	2535	68	32.72	23.21
1788466915.508255	11.22	3055	65	35.79	26.19
1788466915.608870	19.42	2358	69	30.44	20.81
1788466915.709487	19.45	3055	66	41.45	31.85
1788466915.810390	16.87	2539	68	29.54	19.96
1788466915.911252	16.59	2990	68	37.53	27.90
1788466916.011938	19.13	2891	66	37.40	27.77
1788466916.112639	19.45	2591	70	32.28	22.75
1788466916.213065	14.57	2813	67	35.82	26.17
1788466916.313683	20.93	3180	66	44.41	34.69
1788466916.416194	17.05	2502	65	30.01	20.68
1788466916.516710	17.18	2602	68	33.25	23.44
1788466916.617604	19.46	2611	65	33.95	24.45
1788466916.718470	18.08	2585	67	31.62	22.07
1788466916.818858	15.27	3247	66	43.17	33.49
1788466916.919689	19.31	2609	65	32.58	23.09
1788466917.020171	19.26	2949	68	38.69	29.04
1788466917.122221	15.48	3320	68	43.77	34.26
1788466917.222606	18.39	3087	68	42.43	32.65
1788466917.323128	19.18	3211	69	42.74	33.18
1788466917.423864	19.56	2805	68	35.78	26.23
1788466917.524334	15.80	3358	71	44.80	35.14
1788466917.625198	19.56	3160	68	42.31	32.68
1788466917.726421	14.56	3056	65	39.49	29.86
1788466917.826867	19.25	2804	65	37.06	27.38
1788466917.928013	19.37	3033	66	39.65	30.14
1788466918.028491	14.46	2729	65	34.39	24.73
1788466918.129274	19.13	2855	65	36.13	26.49
1788466918.229939	19.58	2332	68	28.88	19.29
1788466918.331833	15.50	3112	66	40.72	31.19
1788466918.432443	18.05	3124	65	41.01	31.32
1788466918.533054	20.75	2920	69	37.58	27.94
1788466918.633572	14.60	3359	66	44.85	35.22
1788466918.734261	19.25	3245	70	45.19	35.46
1788466918.834688	19.29	3217	70	44.69	35.08
1788466918.936356	15.49	3003	66	39.57	30.02
1788466919.037051	18.54	2770	65	36.29	26.59
1788466919.137558	19.08	3125	67	41.22	31.67
1788466919.238461	17.89	3074	66	40.42	30.79
1788466919.339071	15.95	2572	67	32.26	22.65
1788466919.439713	19.33	2633	65	33.34	23.77
1788466919.540207	19.35	2725	69	34.35	24.79
1788466919.640770	14.60	2499	66	30.29	20.73
1788466919.741259	20.60	3072	68	43.00	33.36
1788466919.843977	15.78	2387	65	29.27	19.86
1788466919.944646	18.42	2726	66	35.88	26.17
1788466920.045084	19.22	3097	69	41.90	32.16
1788466920.145525	16.33	3290	67	44.38	34.75
1788466920.246385	13.91	2130	65	24.09	14.53
1788466920.346940	19.19	3175	68	41.78	32.06
1788466920.449300	15.40	3372	66	44.84	35.39
1788466920.550149	18.32	2700	65	34.26	24.45
1788466920.650715	19.17	3158	67	41.57	32.00
1788466920.751379	19.38	3494	70	47.96	38.25
1788466920.851731	15.69	3557	70	49.09	39.29
1788466920.952293	19.03	3456	70	46.93	37.32
1788466921.053229	17.57	2941	69	37.78	28.17
1788466921.154062	16.41	2951	65	36.66	27.15
1788466921.254552	19.29	3075	68	41.85	32.17
1788466921.355132	19.22	3349	71	46.66	36.97
1788466921.455880	14.47	3242	68	42.43	32.86
1788466921.556879	14.53	3176	65	41.79	32.11
1788466921.657380	14.43	2245	65	26.21	16.62
1788466921.757919	19.49	2917	68	35.67	26.04
1788466921.858930	14.62	2992	65	38.09	28.52
1788466921.959627	21.07	3110	69	42.68	33.00
1788466922.061177	15.30	2773	66	34.87	25.30
1788466922.161784	18.91	2969	67	40.13	30.37
1788466922.262328	19.33	3063	67	41.86	32.26
1788466922.364613	14.99	2675	65	33.29	23.78
1788466922.465003	18.84	3183	71	44.48	34.66
1788466922.565774	19.21	3341	68	45.72	36.03
1788466922.666367	17.52	2381	69	29.34	19.57
1788466922.766928	19.14	3095	65	42.19	32.47
1788466922.869937	16.19	3119	66	40.27	30.89
1788466922.970465	17.20	2760	68	33.83	24.59
1788466923.070974	19.82	2878	66	35.70	26.10
1788466923.172029	15.23	3070	65	38.87	30.08
1788466923.272545	18.63	2419	68	26.44	17.40
1788466923.373618	13.75	2408	65	28.46	18.99
1788466923.474224	18.85	2640	65	31.47	21.92
1788466923.574784	14.14	2284	65	26.32	17.33
1788466923.675260	19.25	3137	71	42.83	33.25
1788466923.775701	18.72	3395	71	46.69	37.20
1788466923.877884	18.30	3118	68	40.18	31.24
1788466923.978389	14.75	2774	68	34.08	25.26
1788466924.078935	19.17	3138	68	41.98	32.83
1788466924.179397	19.63	3375	67	45.10	36.16
1788466924.279765	14.96	3407	70	44.87	36.31
1788466924.380369	19.14	3266	67	44.62	35.41
1788466924.484487	18.87	3033	67	38.41	29.84
1788466924.585141	14.51	2373	65	28.02	19.06
1788466924.685699	18.57	3279	69	44.63	35.04
1788466924.786200	19.01	3359	68	45.67	36.15
1788466924.891718	18.48	2971	69	36.18	27.60
1788466924.992237	16.18	3382	71	47.58	37.26
1788466925.092728	19.12	3434	71	47.37	37.88
1788466925.193162	18.87	3419	71	47.17	37.62
1788466925.295059	16.61	3413	71	45.96	36.38
1788466925.395784	18.60	3380	68	47.07	37.36
1788466925.496154	18.78	3397	71	47.15	37.71
1788466925.596586	14.13	3015	71	38.17	29.25
1788466925.697176	18.98	3474	71	47.65	37.99
1788466925.797701	18.79	3509	71	47.60	38.49
1788466925.898227	18.91	3501	73	47.85	38.58
1788466925.998791	14.34	3533	71	47.05	38.01
1788466926.099277	18.84	3356	71	46.17	36.80
1788466926.199935	19.15	3408	69	47.15	37.83
1788466926.300599	18.16	2742	68	32.64	23.79
1788466926.401169	15.32	3128	68	40.12	30.97
1788466926.501590	20.14	3357	68	45.72	36.16
1788466926.603246	15.02	3313	70	42.84	33.80
1788466926.703689	18.45	3314	67	46.15	36.39
1788466926.804397	19.02	2933	65	37.64	28.28
1788466926.904775	18.97	3108	69	39.86	30.64
1788466927.005496	14.36	3021	68	38.18	29.30
1788466927.105866	18.92	2982	66	39.10	30.02
1788466927.206527	18.69	3131	70	41.04	31.83
1788466927.307323	17.75	3317	70	43.58	34.96
1788466927.407824	15.36	3353	68	44.62	35.24
1788466927.508530	18.80	3361	67	45.22	35.95
1788466927.609050	14.38	2568	68	30.12	21.49
1788466927.709712	14.67	3241	69	41.67	32.73
1788466927.813113	16.87	2982	68	37.53	28.55
1788466927.913769	17.89	3345	70	46.38	37.09
1788466928.016158	16.97	2965	68	35.75	27.06
1788466928.116954	15.46	2655	65	31.62	22.44
1788466928.217529	18.96	3251	67	45.16	35.54
1788466928.317857	14.29	3472	69	45.59	36.89
1788466928.418397	18.74	3480	69	47.00	37.70
1788466928.518733	18.92	3488	69	48.00	38.66
1788466928.619515	13.55	2660	65	32.21	23.18
1788466928.720005	19.36	2820	68	37.36	27.99
1788466928.820441	14.86	2801	68	30.34	21.04
1788466928.921588	14.73	3416	70	44.87	35.63
1788466929.022112	19.80	3418	68	47.48	37.89
1788466929.122462	19.19	3061	69	42.30	32.94
1788466929.222959	14.16	3445	69	45.28	36.44
1788466929.323765	19.06	3267	67	43.96	34.56
1788466929.424247	19.02	2903	69	36.01	27.08
1788466929.525487	16.68	3318	70	45.02	36.17
1788466929.626127	16.91	3387	69	47.31	37.58
1788466929.726556	18.89	3448	69	46.51	37.13
1788466929.827130	19.16	3150	67	43.17	33.75
1788466929.928487	15.31	3285	68	42.66	34.08
1788466930.029196	17.84	3314	68	45.29	35.69
1788466930.129559	20.24	2912	69	37.87	28.56
1788466930.230201	14.31	3256	71	41.89	33.55
1788466930.331007	18.57	2719	66	32.58	23.68
1788466930.431681	19.39	2601	69	33.32	24.08
1788466930.532896	16.37	3305	67	43.36	34.72
1788466930.633384	16.85	3372	69	45.42	36.48
1788466930.733764	19.01	3492	69	47.96	38.57
1788466930.834205	19.07	3229	71	43.75	34.72
1788466930.935012	15.81	3375	71	45.06	36.28
1788466931.035436	17.57	2975	70	38.71	29.17
1788466931.135869	19.18	2829	70	37.92	28.41
1788466931.236497	18.95	3250	70	43.69	34.75
1788466931.336933	15.69	3428	67	46.01	36.82
1788466931.437764	18.85	3138	67	39.66	30.76
1788466931.538404	17.41	3300	70	43.76	35.05
1788466931.638839	15.78	3477	69	46.68	37.77
1788466931.739193	19.38	3359	69	47.11	37.77
1788466931.839847	18.99	3274	70	44.19	34.73
1788466931.942774	16.77	3299	69	41.85	33.37
1788466932.043233	16.35	3350	69	46.44	37.29
1788466932.143650	19.16	2951	69	38.02	28.93
1788466932.246048	17.44	3374	67	45.31	36.54
1788466932.346412	15.78	3418	71	46.41	37.42
1788466932.446906	19.88	3287	70	46.01	36.48
1788466932.547278	14.88	3408	68	44.51	36.12
1788466932.647707	19.07	3427	69	47.18	37.55
1788466932.748542	14.31	3300	66	44.27	34.65
1788466932.849996	15.01	2733	65	31.09	21.70
1788466932.950602	19.06	3026	69	39.35	29.58
1788466933.051038	18.59	2964	69	38.15	28.85
1788466933.151480	14.93	3343	70	44.86	35.42
1788466933.252291	19.15	3254	69	45.55	36.15
1788466933.352998	19.38	2884	68	38.04	28.79
1788466933.461740	17.53	3135	68	38.10	29.27
1788466933.562148	17.21	3189	67	45.78	35.41
1788466933.662897	19.49	2548	67	30.54	21.31
1788466933.763333	14.26	2934	68	36.71	27.88
1788466933.863981	19.17	2864	67	37.76	28.21
1788466933.964438	18.72	3248	68	44.11	35.02
1788466934.066335	17.68	2439	66	26.46	17.52
1788466934.166723	15.52	2947	65	37.24	27.97
1788466934.267301	19.13	3118	70	41.80	32.87
1788466934.367716	18.98	3165	67	43.11	34.06
1788466934.468933	16.38	3226	69	41.80	32.82
1788466934.569473	17.09	2900	67	35.68	26.76
1788466934.670009	20.31	3510	69	48.79	39.35
1788466934.770344	14.34	3508	69	46.62	37.60
1788466934.870929	14.36	3385	68	45.49	35.95
1788466934.971307	18.71	3414	69	46.16	36.94
1788466935.072129	19.16	3215	71	44.64	35.86
1788466935.172487	14.37	3401	70	44.65	35.77
1788466935.272906	19.01	3012	69	39.21	30.03
1788466935.373420	19.12	3099	71	42.70	33.36
1788466935.474865	18.13	2575	66	30.26	21.34
1788466935.575640	15.24	2865	65	35.47	26.71
1788466935.676237	19.45	2683	66	35.21	25.74
1788466935.776801	19.49	2613	67	31.73	22.86
1788466935.877434	15.30	3220	65	41.84	32.58
1788466935.978022	18.90	2832	67	36.45	27.35
1788466936.079704	16.55	2831	68	36.21	27.35
1788466936.180205	17.00	3189	67	43.67	34.22
1788466936.280620	19.18	3259	69	45.47	36.31
1788466936.381230	19.52	3086	69	43.08	33.66
1788466936.481865	14.41	3327	67	43.40	34.60
1788466936.582332	18.72	2889	70	35.28	26.31
1788466936.682948	19.00	3112	65	40.47	31.30
1788466936.783296	18.92	2785	70	33.11	24.09
1788466936.883887	14.38	3479	69	46.10	36.91
1788466936.984294	20.57	3216	71	46.08	36.70
1788466937.084962	14.31	3185	70	39.94	31.48
1788466937.185617	15.14	2612	65	29.04	19.50
1788466937.287373	16.12	2219	65	24.85	15.56
1788466937.388177	16.86	3077	65	39.20	30.23
