epoch_s,monotonic_s,system_percent,process_percent,frequency_mhz,package_temp_c,rss_mib
1788466772.3446658,100092.51953296,11.1,288.9,2.402708333333334,70.0,795.34375
1788466772.5095677,100092.684434865,10.9,291.1,3.5664166666666657,70.0,795.34375
1788466772.6766667,100092.851533777,10.6,287.3,3.566374999999999,70.0,795.34375
1788466772.8478823,100093.022749319,13.4,297.5,3.134791666666666,70.0,795.34375
1788466773.01653,100093.191396883,13.2,284.7,3.566541666666666,70.0,795.34375
1788466773.1616511,100093.336518411,13.8,296.2,3.291416666666667,70.0,795.34375
1788466773.3054845,100093.480351702,11.1,299.0,3.5664166666666657,70.0,795.34375
1788466773.4977844,100093.672651247,13.5,291.2,3.0216250000000002,70.0,795.34375
1788466773.6467988,100093.821666044,14.5,295.5,2.7816666666666663,70.0,795.34765625
1788466773.7820299,100093.956896771,10.6,295.9,3.5227083333333336,70.0,795.34765625
1788466773.9198344,100094.094701534,13.7,297.5,2.7607916666666665,70.0,795.34765625
1788466774.0588973,100094.233764074,10.9,302.0,3.5669166666666645,70.0,795.34765625
1788466774.1972632,100094.372130273,12.5,289.1,2.6508749999999996,70.0,795.34765625
1788466774.342102,100094.516969089,11.3,303.7,2.907458333333333,70.0,795.34765625
1788466774.4787307,100094.653597614,10.4,292.9,3.5663749999999985,69.0,795.34765625
1788466774.663855,100094.838722011,13.0,291.7,2.795458333333334,69.0,795.34765625
1788466774.80779,100094.982657245,11.9,291.1,1.9995833333333335,69.0,795.34765625
1788466774.9529335,100095.127800642,11.2,282.8,2.801416666666667,69.0,795.34765625
1788466775.0908482,100095.265715153,10.4,290.5,3.5663333333333327,69.0,795.34765625
1788466775.226783,100095.401650119,10.2,294.2,3.471749999999999,69.0,795.34765625
1788466775.587874,100095.762741163,12.0,285.2,2.0485833333333336,68.0,795.34765625
1788466775.780167,100095.955034321,13.4,295.9,2.162291666666667,68.0,795.34765625
1788466775.9182363,100096.09310313,13.1,290.5,3.566666666666666,68.0,795.34765625
1788466776.0547862,100096.229653334,12.7,300.3,3.5662916666666664,68.0,795.34765625
1788466776.214231,100096.389098065,10.5,294.8,3.566291666666665,68.0,795.34765625
1788466776.3839765,100096.558843587,12.0,288.6,2.184041666666667,68.0,795.34765625
1788466776.552094,100096.726960812,11.2,291.6,3.5663333333333327,68.0,795.34765625
1788466776.7139227,100096.888789862,9.9,290.4,3.566124999999999,70.0,795.34765625
1788466776.9173212,100097.092188445,12.4,285.1,2.206666666666667,70.0,795.34765625
1788466777.0796857,100097.254552641,13.6,295.2,3.565916666666666,70.0,795.34765625
1788466777.2388213,100097.413688368,10.8,283.2,3.566624999999999,70.0,795.34765625
1788466777.3955226,100097.570389447,11.2,286.9,3.555833333333334,70.0,795.34765625
1788466777.5659974,100097.74086446,11.1,287.6,1.9996666666666665,70.0,795.34765625
1788466777.7273357,100097.902202799,13.7,291.4,2.789291666666666,70.0,795.34765625
1788466777.894303,100098.069170204,11.1,287.4,2.0684583333333335,69.0,795.34765625
1788466778.1016564,100098.276523504,11.6,284.6,2.160166666666667,69.0,795.34765625
1788466778.2451792,100098.420046265,11.6,292.7,2.8393750000000004,69.0,795.34765625
1788466778.380362,100098.555228937,9.7,295.6,3.566374999999999,69.0,795.34765625
1788466778.516098,100098.690965145,9.6,287.1,2.36225,69.0,795.34765625
1788466778.656458,100098.831324889,14.4,285.1,3.5663333333333327,69.0,795.34765625
1788466778.7945652,100098.969432553,10.9,290.0,3.566458333333332,69.0,795.34765625
1788466778.9298124,100099.104679435,10.9,302.6,2.397916666666667,69.0,795.34765625
1788466779.0694785,100099.244345429,11.1,294.1,3.3175000000000003,68.0,795.34765625
1788466779.249557,100099.424424049,10.9,294.3,3.5152916666666663,68.0,795.34765625
1788466779.3844802,100099.559347207,10.3,296.1,3.566333333333333,68.0,795.34765625
1788466779.5209424,100099.695809256,11.3,293.5,3.5663749999999994,68.0,795.34765625
1788466779.6573188,100099.832186156,14.8,300.5,2.1629166666666673,68.0,795.34765625
1788466779.7993147,100099.974181819,12.5,288.8,3.1329166666666666,68.0,795.34765625
1788466779.932678,100100.107544949,13.0,299.9,3.5661666666666663,68.0,795.34765625
1788466780.0664203,100100.241287236,11.5,291.6,3.566291666666666,68.0,795.34765625
1788466780.1981285,100100.372995237,10.7,288.1,3.566291666666666,71.0,795.34765625
1788466780.3784997,100100.553366844,13.0,299.4,3.233708333333334,71.0,795.34765625
1788466780.5152404,100100.690107412,13.5,307.0,3.5663749999999985,71.0,795.34765625
1788466780.6505404,100100.825407389,9.7,303.5,3.566249999999999,71.0,795.34765625
1788466780.785505,100100.96037209,11.7,303.8,3.5663333333333314,71.0,795.34765625
1788466780.923385,100101.098252002,12.0,290.1,2.200416666666667,71.0,795.34765625
1788466781.071904,100101.246770946,13.1,303.0,2.988791666666667,71.0,795.34765625
1788466781.2056348,100101.38050181,12.9,284.2,3.572125000000001,71.0,795.34765625
1788466781.342864,100101.517731002,11.8,298.8,3.343875000000001,71.0,795.34765625
1788466781.5283167,100101.703183723,14.4,301.7,3.5664166666666652,71.0,795.34765625
1788466781.661429,100101.836296074,12.7,293.4,3.566208333333332,71.0,795.34765625
1788466781.799298,100101.974165116,13.7,304.6,2.5175000000000005,71.0,795.34765625
1788466781.9352655,100102.110132558,10.2,286.9,2.7007499999999998,71.0,795.34765625
1788466782.0747783,100102.249645439,13.5,293.9,2.5220000000000002,71.0,795.34765625
1788466782.2089703,100102.383837255,12.6,298.1,3.4799583333333337,68.0,795.34765625
1788466782.6724634,100102.84733033,11.9,284.8,2.8915416666666665,68.0,795.34765625
1788466782.8085983,100102.983465675,11.6,293.7,1.99975,68.0,795.34765625
1788466782.9490201,100103.123887188,11.2,292.1,3.0203333333333333,68.0,795.34765625
1788466783.0933428,100103.268209567,10.2,291.0,2.991166666666666,68.0,795.34765625
1788466783.2356308,100103.410497878,12.2,294.8,2.642833333333334,68.0,795.34765625
1788466783.379615,100103.554482192,11.8,285.1,1.9995416666666672,68.0,795.34765625
1788466783.5224123,100103.697279244,14.5,301.2,3.5769166666666656,68.0,795.34765625
1788466783.656901,100103.831767913,10.6,282.5,3.4453333333333322,71.0,795.34765625
1788466783.8390243,100104.013891633,10.1,296.1,2.7321666666666666,71.0,795.34765625
1788466783.9771533,100104.152020274,13.4,297.4,2.6195,71.0,795.34765625
1788466784.1147516,100104.289618329,10.2,298.0,3.521875000000001,71.0,795.34765625
1788466784.2646666,100104.439533454,10.7,293.5,3.5666249999999984,71.0,795.34765625
1788466784.400978,100104.575845414,12.1,293.3,2.2915833333333335,71.0,795.34765625
1788466784.5430837,100104.717950763,12.0,288.1,2.18925,71.0,795.34765625
1788466784.6774118,100104.852278744,12.4,298.4,3.566249999999999,71.0,795.34765625
1788466784.813955,100104.988822228,12.3,292.9,3.5737500000000004,71.0,795.34765625
1788466784.995851,100105.170717948,12.8,291.4,3.566458333333333,71.0,795.34765625
1788466785.1356797,100105.310546775,10.9,300.3,2.0533333333333337,71.0,795.34765625
1788466785.279861,100105.454727934,10.2,291.0,3.566249999999999,71.0,795.34765625
1788466785.4151015,100105.589968487,15.9,288.7,3.233916666666667,71.0,795.34765625
1788466785.5539963,100105.728863505,13.5,294.4,2.322375,71.0,795.34765625
1788466785.6966124,100105.871479408,13.0,295.0,3.543333333333333,71.0,795.34765625
1788466785.8435638,100106.018430964,11.1,299.7,3.1081249999999994,71.0,795.34765625
1788466785.9819314,100106.156798495,12.2,289.2,3.5944166666666653,67.0,795.34765625
1788466786.1641815,100106.339048687,14.3,290.7,3.566249999999999,67.0,795.34765625
1788466786.303305,100106.478171948,12.3,294.8,3.5662916666666664,67.0,795.34765625
1788466786.4432907,100106.61815772,12.7,285.7,3.279499999999999,67.0,795.34765625
1788466786.5787263,100106.753593308,13.0,288.0,2.7963333333333336,67.0,795.34765625
1788466786.71422,100106.889087304,12.5,287.7,1.9995833333333337,67.0,795.34765625
1788466786.8528526,100107.027719474,12.5,288.3,3.5664166666666666,67.0,795.34765625
1788466786.992987,100107.167853741,12.6,292.9,3.5664166666666657,67.0,795.34765625
1788466787.1280425,100107.302909442,12.5,288.8,3.566083333333333,73.0,795.34765625
1788466787.307836,100107.482703226,12.7,283.4,3.56075,73.0,795.34765625
1788466787.4461622,100107.621029124,11.4,289.5,3.5662083333333325,73.0,795.34765625
1788466787.5812685,100107.756135567,10.0,288.6,3.0922083333333337,73.0,795.34765625
1788466787.7225485,100107.897415575,10.8,297.3,2.8147083333333334,73.0,795.34765625
1788466787.8616657,100108.036532904,11.4,294.8,3.5863749999999985,73.0,795.34765625
1788466787.9968846,100108.171751354,12.2,295.8,3.5663749999999994,73.0,795.34765625
1788466788.1302912,100108.3051582,11.0,292.3,3.5665833333333326,73.0,795.34765625
1788466788.264866,100108.439733021,10.9,297.2,3.566291666666666,70.0,795.34765625
1788466788.4452872,100108.620154076,11.0,293.7,3.0591666666666675,70.0,795.34765625
1788466788.5800605,100108.754927512,10.9,289.4,2.8758749999999993,70.0,795.34765625
1788466788.9396708,100109.114538082,10.9,275.3,2.7279166666666668,70.0,795.34765625
1788466789.099348,100109.27421501,11.0,288.1,3.566374999999999,70.0,795.34765625
1788466789.258207,100109.433073791,11.8,295.9,3.5663333333333327,70.0,795.34765625
1788466789.4230897,100109.597956651,12.8,285.0,3.566499999999999,69.0,795.34765625
1788466789.6276681,100109.802535189,11.6,293.3,3.5740416666666657,69.0,795.34765625
1788466789.7970195,100109.971886553,10.5,289.3,2.9268750000000003,69.0,795.34765625
1788466789.9326994,100110.107566415,11.1,287.4,2.8295416666666675,69.0,795.34765625
1788466790.0768402,100110.25170724,11.6,305.3,3.566624999999999,69.0,795.34765625
1788466790.2120686,100110.386935716,10.2,288.0,3.057291666666668,69.0,795.34765625
1788466790.353989,100110.528855709,13.3,289.3,3.566499999999998,69.0,795.34765625
1788466790.4940732,100110.668940157,13.4,278.3,2.5281250000000006,70.0,795.34765625
1788466790.675977,100110.850843993,13.4,291.2,3.560625,70.0,795.34765625
1788466790.8126273,100110.987494019,11.8,285.7,3.6222499999999993,70.0,795.34765625
1788466790.94833,100111.123197087,11.8,287.4,2.6391666666666667,70.0,795.34765625
1788466791.0881655,100111.263032616,13.2,286.1,3.566166666666666,70.0,795.34765625
1788466791.2242768,100111.399143691,10.5,301.2,2.5815416666666664,70.0,795.34765625
1788466791.363747,100111.538613794,12.5,301.2,3.3970000000000002,70.0,795.34765625
1788466791.4976768,100111.67254367,12.3,283.7,3.4967916666666667,70.0,795.34765625
1788466791.6442993,100111.81916639,11.7,293.2,2.0471250000000007,73.0,795.34765625
1788466791.8390083,100112.013875359,12.5,297.9,2.7457500000000006,73.0,795.34765625
1788466791.9937437,100112.168610982,11.8,290.8,1.9995833333333337,73.0,795.34765625
1788466792.1354327,100112.310299599,11.2,296.5,3.2349166666666664,73.0,795.34765625
1788466792.2704492,100112.445316073,15.2,303.7,3.566333333333333,73.0,795.34765625
1788466792.4043748,100112.579241754,14.2,290.8,3.566208333333332,73.0,795.34765625
1788466792.5422726,100112.717139643,14.4,283.1,2.2839166666666673,73.0,795.34765625
1788466792.7131789,100112.888046125,12.4,286.7,2.368375,70.0,795.34765625
1788466792.9247577,100113.099624836,10.9,297.8,3.5664999999999996,70.0,795.34765625
1788466793.0824416,100113.257308528,14.0,297.7,3.1180833333333333,70.0,795.34765625
1788466793.2489483,100113.423815356,12.7,288.6,2.5658333333333334,70.0,795.34765625
1788466793.4215727,100113.596439588,10.9,295.5,3.566249999999999,70.0,795.34765625
1788466793.5574656,100113.732332522,11.1,294.3,3.5664166666666666,70.0,795.34765625
1788466793.6921504,100113.867017419,12.3,297.0,2.622333333333333,70.0,795.34765625
1788466793.8304825,100114.005349491,12.1,296.4,3.032666666666666,71.0,795.34765625
1788466794.0168426,100114.191709563,14.8,294.9,3.5664999999999996,71.0,795.34765625
1788466794.1536255,100114.328492819,10.3,307.3,2.549416666666667,71.0,795.34765625
1788466794.2943895,100114.469256735,10.2,284.2,2.265541666666667,71.0,795.34765625
1788466794.441822,100114.61668892,13.4,291.8,3.5665833333333326,71.0,795.34765625
1788466794.5759826,100114.750849487,8.5,290.3,3.538958333333333,71.0,795.34765625
1788466794.8188334,100114.993700519,7.0,164.8,1.0295833333333335,68.0,795.34765625
1788466795.0833135,100115.258180545,10.8,295.0,3.5845416666666665,68.0,795.34765625
1788466795.2204251,100115.395292311,12.9,298.9,2.1065833333333335,68.0,795.34765625
1788466795.3609354,100115.535802352,10.7,284.7,3.0401249999999997,68.0,795.34765625
1788466795.5015278,100115.676394795,11.6,298.4,3.5665833333333317,68.0,795.34765625
1788466795.6406748,100115.815541774,12.2,287.8,3.0854166666666667,68.0,795.34765625
1788466795.772438,100115.947304878,12.5,288.0,3.566208333333332,68.0,795.34765625
1788466795.908957,100116.083824031,10.1,285.3,2.057666666666667,68.0,795.34765625
1788466796.0516183,100116.226485286,11.7,294.7,2.8098749999999995,69.0,795.34765625
1788466796.2362564,100116.41112325,13.0,292.6,3.5663333333333327,69.0,795.34765625
1788466796.374171,100116.549038422,11.0,297.6,2.0504166666666666,69.0,795.34765625
1788466796.5142965,100116.68916373,10.7,270.6,1.9997083333333334,69.0,795.34765625
1788466796.6673234,100116.842190751,16.0,294.6,1.9995416666666672,69.0,795.34765625
1788466796.8062725,100116.981139575,11.1,295.2,3.566541666666666,69.0,795.34765625
1788466796.9420655,100117.116932528,9.6,287.1,1.9997083333333334,69.0,795.34765625
1788466797.0827565,100117.257623668,9.6,291.5,3.5663333333333314,69.0,795.34765625
1788466797.2201505,100117.395017784,11.1,276.5,1.9995000000000003,68.0,795.34765625
1788466797.4143655,100117.589232305,11.6,303.9,3.5664166666666675,68.0,795.34765625
1788466797.5558903,100117.730757303,11.8,296.8,3.211708333333334,68.0,795.34765625
1788466797.697756,100117.872623188,13.6,303.1,3.539375,68.0,795.34765625
1788466797.859525,100118.034391939,8.5,290.2,3.566749999999999,68.0,795.34765625
1788466798.0204554,100118.195322383,12.6,286.1,3.566499999999999,68.0,795.34765625
1788466798.1851537,100118.360020986,10.7,290.8,2.10725,68.0,795.34765625
1788466798.3542204,100118.529087594,11.1,278.5,1.9997500000000004,70.0,795.34765625
1788466798.5633414,100118.738208347,11.5,296.5,2.6355,70.0,795.34765625
1788466798.7248108,100118.899678013,10.9,297.2,2.1000416666666673,70.0,795.34765625
1788466798.904011,100119.078877955,10.2,279.1,3.22425,70.0,795.34765625
1788466799.0674088,100119.242275858,12.6,293.7,2.9102083333333333,70.0,795.34765625
1788466799.2413847,100119.416251588,10.9,298.7,3.5662916666666664,70.0,795.34765625
1788466799.4112203,100119.58608756,10.4,241.5,1.9995833333333335,70.0,795.34765625
1788466799.5510695,100119.725936386,12.7,300.5,3.5663333333333327,68.0,795.34765625
1788466799.7357755,100119.910642788,13.9,292.3,2.181583333333333,68.0,795.34765625
1788466799.8845348,100120.059401885,10.7,295.8,2.505166666666667,68.0,795.34765625
1788466800.0206614,100120.195528392,12.3,301.1,2.0140000000000002,68.0,795.34765625
1788466800.156097,100120.330964102,11.1,295.1,3.5665833333333326,68.0,795.34765625
1788466800.2912505,100120.466117358,12.8,281.5,3.566124999999999,68.0,795.34765625
1788466800.4289331,100120.603800113,12.3,304.9,2.4140833333333336,68.0,795.34765625
1788466800.5693414,100120.744208589,13.5,298.6,2.585083333333333,68.0,795.34765625
1788466800.7154818,100120.89034885,12.2,294.8,2.8722499999999997,68.0,795.34765625
1788466800.9066312,100121.081498731,11.3,292.9,2.034041666666667,68.0,795.34765625
1788466801.0492835,100121.224150524,13.5,280.2,3.486583333333334,68.0,795.34765625
1788466801.1861248,100121.360991831,12.3,292.7,3.566458333333333,68.0,795.34765625
1788466801.3199773,100121.49484434,11.2,291.3,1.9995833333333337,68.0,795.34765625
1788466801.4688766,100121.643743627,10.5,288.9,3.5645833333333328,68.0,795.34765625
1788466801.831424,100122.006291013,10.8,284.0,3.566041666666665,68.0,795.34765625
1788466802.0130332,100122.187900537,14.1,291.5,1.999625,68.0,795.34765625
1788466802.1598077,100122.334675064,12.3,286.7,2.6722916666666663,68.0,795.34765625
1788466802.3174515,100122.492318467,12.1,292.0,3.5766250000000004,68.0,795.34765625
1788466802.459855,100122.634722174,10.3,294.5,3.0162916666666675,68.0,795.34765625
1788466802.5953379,100122.770204833,11.7,288.3,3.4647916666666654,68.0,795.34765625
1788466802.7298334,100122.904700286,11.2,297.4,3.5662083333333325,68.0,795.34765625
1788466802.8630662,100123.037933136,11.6,292.7,3.3596250000000007,68.0,795.34765625
1788466803.0080416,100123.182908759,13.5,296.6,3.334625000000001,69.0,795.34765625
1788466803.1877775,100123.362644483,13.4,294.6,3.6169166666666666,69.0,795.34765625
1788466803.32823,100123.503096824,12.4,306.5,2.7598333333333334,69.0,795.34765625
1788466803.4859817,100123.660848794,10.9,291.6,3.566666666666666,69.0,795.34765625
1788466803.6465604,100123.82142732,12.4,298.9,3.5521249999999998,69.0,795.34765625
1788466803.8287973,100124.00366456,9.2,246.2,0.9787500000000002,69.0,795.34765625
1788466803.976127,100124.150994065,10.9,292.9,3.224625,69.0,795.34765625
1788466804.118319,100124.293186066,12.2,295.4,2.5832916666666663,67.0,795.34765625
1788466804.3060417,100124.480908605,11.9,298.3,2.21325,67.0,795.34765625
1788466804.4459708,100124.620837869,12.4,293.0,2.067958333333334,67.0,795.34765625
1788466804.592194,100124.767060948,12.9,287.3,3.566291666666666,67.0,795.34765625
1788466804.726507,100124.901374093,10.6,290.4,2.7183333333333337,67.0,795.34765625
1788466804.8626518,100125.037519108,12.5,293.8,3.5665833333333326,67.0,795.34765625
1788466805.0002983,100125.17516523,12.8,290.6,3.566458333333332,67.0,795.34765625
