sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
1000,41,1,740,74.0,1.263481613001204,791.4638327222314,1.1067296628952026,1.0433255434036255,0.13580769856388392,1.3982864260673522,0.8933200240135193,1.7668429613113403,13,34.49153846153846,35.20846153846154,5.762938461538454,43.57942465027769,7.281366783011284,43.57942465027769,7.281366783011284,30.0,1849.7692307692307,59.84615384615385,2026-08-25T17:45:03.925893+00:00,2026-08-25T17:45:05.189391+00:00
1000,42,1,740,74.0,1.1730892850027885,852.4500332450167,1.0223479658365249,1.0184364914894104,0.20138219121799122,1.373140650987625,0.5553860068321228,1.7173939943313599,11,31.430000000000003,32.936363636363645,2.701399999999996,36.87019622763765,3.168983394506528,36.87019622763765,3.168983394506528,33.63636363636363,1755.0,59.0,2026-08-25T17:45:05.194743+00:00,2026-08-25T17:45:06.367846+00:00
1000,43,1,740,74.0,1.1272413269907702,887.1214850413198,0.9814088929891587,1.0052819848060608,0.18141214685043183,1.3057654619216919,0.6711559891700745,1.9586869478225708,12,31.405833333333337,31.439999999999998,2.67723333333333,35.40195324191763,3.017888055330586,35.40195324191763,3.017888055330586,32.5,1764.1666666666667,59.0,2026-08-25T17:45:06.372680+00:00,2026-08-25T17:45:07.499932+00:00
1000,44,1,740,74.0,1.1253837489930447,888.5857832004116,0.9853998730778695,1.005247950553894,0.14401397673991512,1.2258974015712738,0.5997869968414307,1.4633179903030396,11,32.169090909090905,31.836363636363636,3.4404909090908973,36.20257212897079,3.8718725576492026,36.20257212897079,3.8718725576492026,30.0,1775.0,59.0,2026-08-25T17:45:07.505458+00:00,2026-08-25T17:45:08.630856+00:00
1000,45,1,740,74.0,1.1488427889999002,870.4411165521855,1.005944082379341,1.0112634897232056,0.18358047701660382,1.3077210366725922,0.5756829977035522,1.870290994644165,11,31.34090909090909,31.737272727272725,2.6123090909090827,36.00577740979232,3.0011324617297843,36.00577740979232,3.0011324617297843,30.363636363636363,1755.0,58.81818181818182,2026-08-25T17:45:08.636122+00:00,2026-08-25T17:45:09.784979+00:00
1000,46,1,740,74.0,1.1099116780096665,900.9725907139169,0.976169212281704,1.0035254955291748,0.14252071386332807,1.2083577215671537,0.5609369874000549,1.5699479579925537,11,31.33363636363636,31.39727272727273,2.6050363636363514,34.777568914508336,2.8913602816398227,34.777568914508336,2.8913602816398227,32.36363636363637,1755.0,58.0,2026-08-25T17:45:09.790547+00:00,2026-08-25T17:45:10.900475+00:00
1000,47,1,740,74.0,1.1423341979971156,875.4005629467507,1.0070963401198387,1.007104516029358,0.11768842264276276,1.2339373826980589,0.7042250037193298,1.5112320184707642,11,31.31272727272727,31.367272727272734,2.5841272727272617,35.76959919619331,2.95193695561337,35.76959919619331,2.95193695561337,32.54545454545455,1755.0,58.0,2026-08-25T17:45:10.906357+00:00,2026-08-25T17:45:12.048710+00:00
1000,48,1,740,74.0,1.1950892029999522,836.7576223513418,1.053588862478733,1.0190839767456055,0.1429727706435536,1.308475363254547,0.7722200155258179,2.672079086303711,12,31.215833333333332,31.253333333333334,2.487233333333325,37.30570537931268,2.9724657020082383,37.30570537931268,2.9724657020082383,30.833333333333332,1755.0,58.0,2026-08-25T17:45:12.054448+00:00,2026-08-25T17:45:13.249552+00:00
1000,49,1,740,74.0,0.9567660450120457,1045.1875933655338,0.8235126159787178,0.8320580124855042,0.2243424998116612,1.1545889914035794,0.5004119873046875,1.6093100309371948,10,32.07,31.514999999999997,3.341399999999993,30.683487063536305,3.196938062803243,30.683487063536305,3.196938062803243,32.1,1777.4,58.0,2026-08-25T17:45:13.255221+00:00,2026-08-25T17:45:14.212001+00:00
1000,50,1,740,74.0,1.0406258560105925,960.9601704820806,0.908525351703167,0.8922440111637115,0.14289561284278612,1.1450633466243745,0.6531990170478821,1.6229629516601562,10,35.419,34.227999999999994,6.69039999999999,36.85792719403917,6.962203227053258,36.85792719403917,6.962203227053258,36.5,1867.0,58.0,2026-08-25T17:45:14.214766+00:00,2026-08-25T17:45:15.255404+00:00
1000,51,1,740,74.0,1.1702342619973933,854.5297573950432,1.0275481201410293,1.0163180232048035,0.20832372696842424,1.323296356201172,0.5841169953346252,2.6694469451904297,12,33.667500000000004,34.80916666666667,4.938899999999997,39.39886201579724,5.779669996578922,39.39886201579724,5.779669996578922,31.25,1829.6666666666667,58.0,2026-08-25T17:45:15.261066+00:00,2026-08-25T17:45:16.431314+00:00
1000,52,1,740,74.0,0.732948667005985,1364.3520276595773,0.6022244350016117,0.5385060012340546,0.19253842773402113,0.9071843773126598,0.4920780062675476,2.075061082839966,7,31.048571428571424,32.15714285714285,2.3199714285714172,22.75700904101154,1.7004199660633912,22.75700904101154,1.7004199660633912,1.0,1787.0,57.285714285714285,2026-08-25T17:45:16.541235+00:00,2026-08-25T17:45:17.274201+00:00
1000,53,1,740,74.0,0.6237029699987033,1603.32730177969,0.509568860411644,0.4998895078897476,0.032249001049793335,0.5858652502298355,0.48562198877334595,0.7471169829368591,6,37.36000000000001,33.73000000000001,8.6314,23.30154295915156,5.383429815246807,23.30154295915156,5.383429815246807,26.5,1867.0,58.0,2026-08-25T17:45:17.276276+00:00,2026-08-25T17:45:17.899985+00:00
1000,54,1,740,74.0,0.6254307740018703,1598.8979781110188,0.5119574357271195,0.5033735036849976,0.02889933412255088,0.5694986790418624,0.48699599504470825,0.7414889931678772,6,38.008333333333326,37.23499999999999,9.279733333333319,23.77158133518775,5.803830801197614,23.77158133518775,5.803830801197614,52.0,1867.0,58.0,2026-08-25T17:45:17.904841+00:00,2026-08-25T17:45:18.530280+00:00
1000,55,1,740,74.0,0.6328608019975945,1580.126303989042,0.5168207522630691,0.5016894936561584,0.05620647268586352,0.617954432964325,0.48833799362182617,1.2450040578842163,6,37.785,37.87833333333333,9.05639999999999,23.912645403479107,5.731440567211008,23.912645403479107,5.731440567211008,53.0,1867.0,58.833333333333336,2026-08-25T17:45:18.534739+00:00,2026-08-25T17:45:19.167606+00:00
1000,56,1,740,74.0,0.6459666029986693,1548.067648324011,0.5270942957401276,0.5025230050086975,0.1062075071091666,0.636001381278038,0.4856019914150238,1.567463994026184,7,37.75142857142857,37.84285714285715,9.022828571428562,24.38616207263262,5.828445921725044,24.38616207263262,5.828445921725044,52.57142857142857,1867.0,58.0,2026-08-25T17:45:19.169975+00:00,2026-08-25T17:45:19.815949+00:00
1000,57,1,740,74.0,0.6286618339945562,1590.6803084353603,0.5103971459269524,0.4985765069723129,0.037491015773072095,0.5790949374437332,0.4868769943714142,0.9181770086288452,6,37.800000000000004,37.693333333333335,9.071399999999997,23.76341732499423,5.702842960898216,23.76341732499423,5.702842960898216,52.0,1867.0,58.0,2026-08-25T17:45:19.820264+00:00,2026-08-25T17:45:20.448934+00:00
1000,58,1,740,74.0,0.6840684589988086,1461.8419938021752,0.5603630269169807,0.5060470104217529,0.15226799048084064,0.9411401987075794,0.4877690076828003,1.533031940460205,7,37.635714285714286,37.80571428571428,8.907114285714279,25.74540507474802,6.093075943554841,25.74540507474802,6.093075943554842,52.0,1867.0,58.0,2026-08-25T17:45:20.451682+00:00,2026-08-25T17:45:21.135759+00:00
1000,59,1,740,74.0,1.164340463001281,858.8553191927504,1.023669858455658,1.0184800028800964,0.14930686464715703,1.3178201198577881,0.6850050091743469,1.7513560056686401,11,36.01090909090909,36.81000000000001,7.282309090909081,41.92895856400613,8.479087138627516,41.92895856400612,8.479087138627516,41.81818181818182,1867.0,58.0,2026-08-25T17:45:21.141635+00:00,2026-08-25T17:45:22.305993+00:00
1000,60,1,740,74.0,0.7048253699904308,1418.7911539188449,0.5834439152181149,0.5154615044593811,0.15408691580517264,1.0161603331565856,0.49201300740242004,1.3627569675445557,7,36.57,35.175714285714285,7.841399999999993,25.775463780550055,5.526817656242959,25.775463780550055,5.526817656242959,46.0,1867.0,58.0,2026-08-25T17:45:22.311751+00:00,2026-08-25T17:45:23.016594+00:00
1000,61,1,740,74.0,0.6412127119983779,1559.5448768996484,0.5226564576923847,0.5141919851303101,0.03248631671183022,0.5904324561357498,0.4900369942188263,0.7706779837608337,6,37.37166666666666,36.41833333333334,8.643066666666655,23.96318773523271,5.542044217316106,23.96318773523271,5.542044217316106,50.333333333333336,1867.0,58.0,2026-08-25T17:45:23.021165+00:00,2026-08-25T17:45:23.662386+00:00
1000,62,1,740,74.0,0.6498959900054615,1538.7077553618947,0.5294634656906128,0.5135925114154816,0.050144840718312315,0.6380845755338669,0.4898189902305603,0.898813009262085,7,37.32142857142857,37.44285714285714,8.592828571428562,24.255046769846686,5.584444831375781,24.255046769846686,5.584444831375781,52.0,1867.0,58.0,2026-08-25T17:45:23.667037+00:00,2026-08-25T17:45:24.316940+00:00
1000,63,1,740,74.0,0.6611460949934553,1512.525004038478,0.5405419548153877,0.5137970149517059,0.07759075281015687,0.6684301435947417,0.489749014377594,1.1577390432357788,6,36.59666666666667,37.32000000000001,7.868066666666664,24.195743256443823,5.201941551814838,24.195743256443823,5.201941551814838,46.666666666666664,1867.0,58.0,2026-08-25T17:45:24.321551+00:00,2026-08-25T17:45:24.982705+00:00
1000,64,1,740,74.0,0.6500150649953866,1538.4258824941194,0.5322481486797332,0.5126840174198151,0.08455400295654823,0.6316698223352432,0.4931339919567108,1.2365750074386597,7,36.255714285714284,37.19142857142857,7.527114285714276,23.566760477882738,4.892737681656269,23.566760477882738,4.892737681656269,45.285714285714285,1867.0,58.0,2026-08-25T17:45:24.988065+00:00,2026-08-25T17:45:25.638093+00:00
1000,65,1,740,74.0,0.6663978040014626,1500.605185064213,0.5461308404505253,0.5121185183525085,0.08303361379300632,0.7595147013664245,0.49140098690986633,1.0546890497207642,6,37.20666666666667,37.260000000000005,8.478066666666663,24.79444096088109,5.649765008844665,24.79444096088109,5.649765008844665,53.0,1867.0,58.0,2026-08-25T17:45:25.642797+00:00,2026-08-25T17:45:26.309202+00:00
