monotonic_s,timestamp,pstate,power_instant_w,power_average_w,utilization_gpu_percent,utilization_memory_percent,memory_used_mib,clock_sm_mhz,clock_memory_mhz,temperature_c,fan_speed_percent
94273.612084499,2026/09/03 15:42:33.436,P2,29.05,28.64,25.0,2.0,713.0,1755.0,6801.0,50.0,31.0
94273.712922134,2026/09/03 15:42:33.537,P2,29.04,29.0,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94273.813712719,2026/09/03 15:42:33.638,P2,29.04,29.0,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94273.914639087,2026/09/03 15:42:33.738,P2,29.04,29.0,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.015886334,2026/09/03 15:42:33.839,P2,29.04,29.0,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.116548195,2026/09/03 15:42:33.940,P2,29.04,29.0,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.217828831,2026/09/03 15:42:34.041,P2,29.09,29.09,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.318939255,2026/09/03 15:42:34.142,P2,29.09,29.09,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.419313684,2026/09/03 15:42:34.243,P2,29.09,29.09,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.520211046,2026/09/03 15:42:34.344,P2,29.09,29.09,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.621128883,2026/09/03 15:42:34.445,P2,29.09,29.09,27.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.72234865,2026/09/03 15:42:34.546,P2,29.11,29.11,19.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.823210126,2026/09/03 15:42:34.647,P2,29.11,29.11,19.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94274.923832723,2026/09/03 15:42:34.748,P2,29.11,29.11,19.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94275.024743898,2026/09/03 15:42:34.848,P2,29.11,29.11,19.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94275.125543807,2026/09/03 15:42:34.949,P2,29.11,29.11,19.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94275.226953878,2026/09/03 15:42:35.050,P2,29.08,29.11,19.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94275.327432712,2026/09/03 15:42:35.151,P2,29.08,29.11,19.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94275.428290419,2026/09/03 15:42:35.252,P2,29.08,29.11,19.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94275.529091734,2026/09/03 15:42:35.353,P2,29.08,29.11,19.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94275.630138219,2026/09/03 15:42:35.454,P2,29.08,29.11,19.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94275.73124751,2026/09/03 15:42:35.554,P2,29.15,29.11,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94275.832154853,2026/09/03 15:42:35.655,P2,29.15,29.11,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94275.932747724,2026/09/03 15:42:35.756,P2,29.15,29.11,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.033433733,2026/09/03 15:42:35.857,P2,29.15,29.11,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.134646651,2026/09/03 15:42:35.958,P2,29.15,29.11,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.235596594,2026/09/03 15:42:36.059,P2,29.04,29.07,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.336736871,2026/09/03 15:42:36.160,P2,29.04,29.07,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.437625972,2026/09/03 15:42:36.261,P2,29.04,29.07,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.53855888,2026/09/03 15:42:36.362,P2,29.04,29.07,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.639588556,2026/09/03 15:42:36.463,P2,29.04,29.07,20.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94276.740688669,2026/09/03 15:42:36.564,P2,28.94,29.06,26.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94276.841194859,2026/09/03 15:42:36.665,P2,28.94,29.06,26.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94276.942603005,2026/09/03 15:42:36.766,P2,28.94,29.06,26.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94277.043133221,2026/09/03 15:42:36.867,P2,28.94,29.06,26.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94277.143832594,2026/09/03 15:42:36.968,P2,28.94,29.06,26.0,1.0,713.0,1755.0,6801.0,51.0,31.0
94277.244817233,2026/09/03 15:42:37.069,P2,29.05,29.03,26.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94277.345699502,2026/09/03 15:42:37.169,P2,29.05,29.03,26.0,1.0,713.0,1755.0,6801.0,50.0,31.0
94277.446626169,2026/09/03 15:42:37.270,P2,29.05,29.03,26.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94277.547443512,2026/09/03 15:42:37.371,P2,29.05,29.03,26.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94277.648385072,2026/09/03 15:42:37.472,P2,29.05,29.03,26.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94277.749385262,2026/09/03 15:42:37.573,P2,28.47,28.92,22.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94277.850171277,2026/09/03 15:42:37.674,P2,28.47,28.92,22.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94277.95093303,2026/09/03 15:42:37.775,P2,28.47,28.92,22.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94278.051765063,2026/09/03 15:42:37.875,P2,28.47,28.92,22.0,1.0,700.0,1755.0,6801.0,50.0,31.0
94278.152473048,2026/09/03 15:42:37.976,P2,28.47,28.92,22.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.253563578,2026/09/03 15:42:38.077,P2,28.31,28.64,22.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.354574334,2026/09/03 15:42:38.178,P2,28.31,28.64,22.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.455660606,2026/09/03 15:42:38.279,P2,28.31,28.64,22.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.556659563,2026/09/03 15:42:38.380,P2,28.31,28.64,22.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.657418927,2026/09/03 15:42:38.481,P2,28.16,28.27,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.75822967,2026/09/03 15:42:38.582,P2,28.16,28.27,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.858993731,2026/09/03 15:42:38.683,P2,28.16,28.27,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94278.960173174,2026/09/03 15:42:38.784,P2,28.16,28.27,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.060747814,2026/09/03 15:42:38.885,P2,28.16,28.27,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.161851679,2026/09/03 15:42:38.985,P2,28.03,28.09,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.262471914,2026/09/03 15:42:39.086,P2,28.03,28.09,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.363401739,2026/09/03 15:42:39.187,P2,28.03,28.09,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.46407234,2026/09/03 15:42:39.288,P2,28.03,28.09,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.564962947,2026/09/03 15:42:39.389,P2,28.03,28.09,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.665884606,2026/09/03 15:42:39.490,P2,28.05,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.766692802,2026/09/03 15:42:39.590,P2,28.05,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.867421152,2026/09/03 15:42:39.691,P2,28.05,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94279.968504294,2026/09/03 15:42:39.792,P2,28.05,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.069424289,2026/09/03 15:42:39.893,P2,28.05,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.170418909,2026/09/03 15:42:39.994,P2,28.08,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.271193858,2026/09/03 15:42:40.095,P2,28.08,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.37177246,2026/09/03 15:42:40.196,P2,28.08,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.472697575,2026/09/03 15:42:40.296,P2,28.08,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.573549492,2026/09/03 15:42:40.397,P2,28.08,28.06,23.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.674698097,2026/09/03 15:42:40.498,P2,28.03,28.05,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.775476657,2026/09/03 15:42:40.599,P2,28.03,28.05,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.876266705,2026/09/03 15:42:40.700,P2,28.03,28.05,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94280.977284147,2026/09/03 15:42:40.801,P2,28.03,28.05,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.077883541,2026/09/03 15:42:40.902,P2,28.03,28.05,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.178857232,2026/09/03 15:42:41.003,P2,28.01,28.02,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.279765108,2026/09/03 15:42:41.103,P2,28.01,28.02,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.380673204,2026/09/03 15:42:41.204,P2,28.01,28.02,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.481359507,2026/09/03 15:42:41.305,P2,28.01,28.02,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.582331358,2026/09/03 15:42:41.406,P2,28.01,28.02,24.0,1.0,698.0,1755.0,6801.0,50.0,31.0
94281.683105771,2026/09/03 15:42:41.507,P2,28.02,28.01,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94281.783916184,2026/09/03 15:42:41.608,P2,28.02,28.01,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94281.884782117,2026/09/03 15:42:41.708,P2,28.02,28.01,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94281.985657973,2026/09/03 15:42:41.809,P2,28.02,28.01,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.086441481,2026/09/03 15:42:41.910,P2,28.02,28.01,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.187138697,2026/09/03 15:42:42.011,P2,28.12,28.08,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.287936097,2026/09/03 15:42:42.112,P2,28.12,28.08,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.388830651,2026/09/03 15:42:42.212,P2,28.12,28.08,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.489817702,2026/09/03 15:42:42.313,P2,28.12,28.08,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.590410474,2026/09/03 15:42:42.414,P2,28.12,28.08,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.69129572,2026/09/03 15:42:42.515,P2,28.09,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.792210137,2026/09/03 15:42:42.616,P2,28.09,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.893371476,2026/09/03 15:42:42.717,P2,28.09,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94282.994073953,2026/09/03 15:42:42.818,P2,28.09,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.09497266,2026/09/03 15:42:42.919,P2,28.09,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.195955334,2026/09/03 15:42:43.020,P2,28.1,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.296733667,2026/09/03 15:42:43.120,P2,28.1,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.397533961,2026/09/03 15:42:43.221,P2,28.1,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.498516796,2026/09/03 15:42:43.322,P2,28.1,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.599219694,2026/09/03 15:42:43.423,P2,28.1,28.12,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.699863084,2026/09/03 15:42:43.524,P2,28.12,28.12,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.80066459,2026/09/03 15:42:43.624,P2,28.12,28.12,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94283.901350929,2026/09/03 15:42:43.725,P2,28.12,28.12,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.002261337,2026/09/03 15:42:43.826,P2,28.12,28.12,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.103123848,2026/09/03 15:42:43.927,P2,28.12,28.12,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.203793602,2026/09/03 15:42:44.028,P2,28.26,28.1,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.304590403,2026/09/03 15:42:44.128,P2,28.26,28.1,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.405280092,2026/09/03 15:42:44.229,P2,28.26,28.1,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.506228253,2026/09/03 15:42:44.330,P2,28.26,28.1,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.607087443,2026/09/03 15:42:44.431,P2,28.26,28.1,23.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.707768687,2026/09/03 15:42:44.531,P2,28.39,28.22,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.808656874,2026/09/03 15:42:44.632,P2,28.39,28.22,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94284.909253934,2026/09/03 15:42:44.733,P2,28.39,28.22,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.010093536,2026/09/03 15:42:44.834,P2,28.39,28.22,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.110772741,2026/09/03 15:42:44.935,P2,28.39,28.22,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.211705306,2026/09/03 15:42:45.035,P2,28.23,28.29,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.312777077,2026/09/03 15:42:45.136,P2,28.23,28.29,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.413521081,2026/09/03 15:42:45.237,P2,28.23,28.29,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.514410181,2026/09/03 15:42:45.338,P2,28.23,28.29,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.615452608,2026/09/03 15:42:45.439,P2,28.23,28.29,25.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.716076519,2026/09/03 15:42:45.540,P2,28.51,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.816913275,2026/09/03 15:42:45.641,P2,28.51,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94285.917781486,2026/09/03 15:42:45.742,P2,28.51,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.018945178,2026/09/03 15:42:45.842,P2,28.51,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.119692963,2026/09/03 15:42:45.943,P2,28.51,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.220354063,2026/09/03 15:42:46.044,P2,28.09,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.321194606,2026/09/03 15:42:46.145,P2,28.09,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.422180145,2026/09/03 15:42:46.246,P2,28.09,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.522901898,2026/09/03 15:42:46.347,P2,28.09,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.62369468,2026/09/03 15:42:46.448,P2,28.09,28.31,27.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.724755994,2026/09/03 15:42:46.548,P2,28.37,28.25,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.825696324,2026/09/03 15:42:46.649,P2,28.37,28.25,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94286.926496265,2026/09/03 15:42:46.750,P2,28.37,28.25,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.02720792,2026/09/03 15:42:46.851,P2,28.37,28.25,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.128395039,2026/09/03 15:42:46.952,P2,28.37,28.25,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.229324962,2026/09/03 15:42:47.053,P2,28.25,28.2,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.330014747,2026/09/03 15:42:47.154,P2,28.25,28.2,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.431461908,2026/09/03 15:42:47.255,P2,28.25,28.2,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.532051653,2026/09/03 15:42:47.356,P2,28.25,28.2,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.633443319,2026/09/03 15:42:47.457,P2,28.25,28.2,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.734034965,2026/09/03 15:42:47.558,P2,28.15,28.2,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.834939821,2026/09/03 15:42:47.659,P2,28.15,28.2,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94287.935840121,2026/09/03 15:42:47.760,P2,28.15,28.2,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.036934365,2026/09/03 15:42:47.860,P2,28.15,28.2,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.137555469,2026/09/03 15:42:47.961,P2,28.15,28.2,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.238615848,2026/09/03 15:42:48.062,P2,28.03,28.17,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.339504517,2026/09/03 15:42:48.163,P2,28.03,28.17,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.440448552,2026/09/03 15:42:48.264,P2,28.03,28.17,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.541122726,2026/09/03 15:42:48.365,P2,28.03,28.17,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.641925894,2026/09/03 15:42:48.466,P2,28.03,28.17,14.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.742725093,2026/09/03 15:42:48.566,P2,27.98,28.09,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.843437507,2026/09/03 15:42:48.667,P2,27.98,28.09,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94288.944307788,2026/09/03 15:42:48.768,P2,27.98,28.09,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.045256986,2026/09/03 15:42:48.869,P2,27.98,28.09,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.145894774,2026/09/03 15:42:48.970,P2,27.98,28.09,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.247053592,2026/09/03 15:42:49.070,P2,28.26,28.04,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.347645444,2026/09/03 15:42:49.171,P2,28.26,28.04,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.44869005,2026/09/03 15:42:49.272,P2,28.26,28.04,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.549434981,2026/09/03 15:42:49.373,P2,28.26,28.04,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.653119828,2026/09/03 15:42:49.474,P2,28.26,28.04,24.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.753985494,2026/09/03 15:42:49.578,P2,28.03,28.08,22.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.854586731,2026/09/03 15:42:49.678,P2,28.03,28.08,22.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94289.955569371,2026/09/03 15:42:49.779,P2,28.03,28.08,22.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94290.056264284,2026/09/03 15:42:49.880,P2,28.03,28.08,22.0,1.0,697.0,1755.0,6801.0,50.0,31.0
94290.157162328,2026/09/03 15:42:49.981,P2,28.04,28.14,22.0,1.0,697.0,1755.0,6801.0,50.0,31.0
